[2024-11-06 21:39:07] [INFO    ] discord.client: logging in using static token
[2024-11-06 21:40:49] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'INTERACTION_CREATE', 's': 21, 'op': 0, 'd': {'version': 1, 'type': 3, 'token': 'aW50ZXJhY3Rpb246MTMwMzgyMTQxNjQ2NjIxOTAwOTp2S2JqN3REU3NKRFczemd6M0dOTnZ3dExCRGNYcGR3Y2RjTk1yanp6alhjelY1eU1wOEZDa0dkM3Zza2V5Rkt3RzJWeFNCYmNqREdrYjU2OWZjNWRWUmR2RWIwNDBsTGxwalMxY1JwZXh1SE91ck9YODU0bjlReVVJaHBLdnJKWQ', 'message': {'type': 0, 'tts': False, 'timestamp': '2024-11-06T20:40:37.797000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1303821367312908393', 'flags': 0, 'embeds': [{'type': 'rich', 'title': 'Added to queue', 'description': '**``Brazilian Phonk 2024 - Best Brazilian Phonk Songs 2024-2025 (Top Phonk Music 2024 Brazil)``** added to queue by None', 'content_scan_version': 0, 'color': 10938130}], 'edited_timestamp': None, 'content': '', 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'style': 3, 'label': 'return', 'id': 2, 'emoji': {'name': 'return_button', 'id': '1303816930402238546'}, 'custom_id': '50c6c27532da08b70c78ae0b684f61ab'}, {'type': 2, 'style': 4, 'label': 'stop', 'id': 3, 'emoji': {'name': 'stop_button', 'id': '1303776558833467392'}, 'custom_id': 'bb9d47dbcf7902324dcc231320437a12'}, {'type': 2, 'style': 3, 'label': 'pause', 'id': 4, 'emoji': {'name': 'pause_button', 'id': '1303776999864799313'}, 'custom_id': '48e2b502e4186e3392dfa6a591912c22'}, {'type': 2, 'style': 3, 'label': 'skip', 'id': 5, 'emoji': {'name': 'skip_button', 'id': '1303784286603972679'}, 'custom_id': '98dc5183fba2c91a73a3f4edabbe7cb9'}, {'type': 2, 'style': 1, 'label': 'DJ mode', 'id': 6, 'emoji': {'name': 'dj_button', 'id': '1303814947242770436'}, 'custom_id': '71187c0595dc54c330ce13eac833e625'}]}], 'channel_id': '1279049561280872511', 'author': {'username': 'sky', 'public_flags': 0, 'id': '1252996765557194822', 'global_name': None, 'discriminator': '0164', 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'c17e5c6d99e029cf81f86037d29e38c9'}, 'attachments': []}, 'member': {'user': {'username': 'locxisz', 'public_flags': 4194304, 'id': '978320542195138660', 'global_name': 'ₗₒcₓᵢₛz', 'discriminator': '0', 'clan': None, 'avatar_decoration_data': None, 'avatar': 'feaf81cb9f375da790cf41c8c37ed527'}, 'unusual_dm_activity_until': None, 'roles': ['1282262866715476041', '1287363671051210785'], 'premium_since': None, 'permissions': '2251799813685247', 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-08-30T12:06:19.030000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'locale': 'fr', 'id': '1303821416466219009', 'guild_locale': 'en-US', 'guild_id': '1279049561280872508', 'guild': {'locale': 'en-US', 'id': '1279049561280872508', 'features': []}, 'entitlements': [], 'entitlement_sku_ids': [], 'data': {'custom_id': '98dc5183fba2c91a73a3f4edabbe7cb9', 'component_type': 2}, 'context': 0, 'channel_id': '1279049561280872511', 'channel': {'type': 0, 'topic': None, 'theme_color': None, 'rate_limit_per_user': 0, 'position': 0, 'permissions': '2251799813685247', 'parent_id': '1279049561280872509', 'nsfw': False, 'name': 'général', 'last_message_id': '1303821367312908393', 'id': '1279049561280872511', 'icon_emoji': {'name': '👋', 'id': None}, 'guild_id': '1279049561280872508', 'flags': 0}, 'authorizing_integration_owners': {'0': '1279049561280872508'}, 'application_id': '1252996765557194822', 'app_permissions': '2251799813685247'}}
[2024-11-06 21:40:49] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-11-06 21:40:49] [DEBUG   ] discord.client: Dispatching event interaction
[2024-11-06 21:40:49] [DEBUG   ] discord.client: Dispatching event wavelink_track_end
[2024-11-06 21:40:49] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 22, 'op': 0, 'd': {'webhook_id': '1252996765557194822', 'type': 19, 'tts': False, 'timestamp': '2024-11-06T20:40:49.788000+00:00', 'position': 0, 'pinned': False, 'nonce': '1303821413802573824', 'message_reference': {'type': 0, 'message_id': '1303821367312908393', 'guild_id': '1279049561280872508', 'channel_id': '1279049561280872511'}, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'interaction_metadata': {'user': {'username': 'locxisz', 'public_flags': 4194304, 'id': '978320542195138660', 'global_name': 'ₗₒcₓᵢₛz', 'discriminator': '0', 'clan': None, 'avatar_decoration_data': None, 'avatar': 'feaf81cb9f375da790cf41c8c37ed527'}, 'type': 3, 'interacted_message_id': '1303821367312908393', 'id': '1303821416466219009', 'authorizing_integration_owners': {'0': '1279049561280872508'}}, 'id': '1303821417607069737', 'flags': 64, 'embeds': [], 'edited_timestamp': None, 'content': 'Skipped', 'components': [], 'channel_id': '1279049561280872511', 'author': {'username': 'sky', 'public_flags': 0, 'id': '1252996765557194822', 'global_name': None, 'discriminator': '0164', 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'c17e5c6d99e029cf81f86037d29e38c9'}, 'attachments': [], 'application_id': '1252996765557194822'}}
[2024-11-06 21:40:49] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-11-06 21:40:49] [DEBUG   ] discord.client: Dispatching event message
[2024-11-06 21:40:49] [DEBUG   ] discord.webhook.async_: Webhook ID 1303821416466219009 with POST https://discord.com/api/v10/interactions/1303821416466219009/aW50ZXJhY3Rpb246MTMwMzgyMTQxNjQ2NjIxOTAwOTp2S2JqN3REU3NKRFczemd6M0dOTnZ3dExCRGNYcGR3Y2RjTk1yanp6alhjelY1eU1wOEZDa0dkM3Zza2V5Rkt3RzJWeFNCYmNqREdrYjU2OWZjNWRWUmR2RWIwNDBsTGxwalMxY1JwZXh1SE91ck9YODU0bjlReVVJaHBLdnJKWQ/callback has returned status code 204
[2024-11-06 21:40:49] [DEBUG   ] discord.client: Dispatching event wavelink_player_update
[2024-11-06 21:40:49] [DEBUG   ] discord.client: Dispatching event wavelink_player_update
[2024-11-06 21:40:49] [DEBUG   ] discord.client: Dispatching event wavelink_track_start
[2024-11-06 21:40:49] [DEBUG   ] discord.client: Dispatching event wavelink_player_update
[2024-11-06 21:40:54] [DEBUG   ] discord.client: Dispatching event wavelink_player_update
[2024-11-06 21:40:56] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'INTERACTION_CREATE', 's': 23, 'op': 0, 'd': {'version': 1, 'type': 3, 'token': 'aW50ZXJhY3Rpb246MTMwMzgyMTQ0NTA3OTUwMjg0OTpTSGplV3FwQVdlYjdrNUJxNlRSMUIxcUJvdUdaYk5XRG9GbXlsUTJRQjRvRnRxbm9xb0lnc1BPTlh3WFZJWkdBQ3dCdGZsb09NVWdPaXVqZng3SU1DemFHV0tPcFdzV2ZNeEVRQTlkeDQ0RVExWXFUbEdFcUhuTGZVYTRkZFUySw', 'message': {'type': 0, 'tts': False, 'timestamp': '2024-11-06T20:40:37.797000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1303821367312908393', 'flags': 0, 'embeds': [{'type': 'rich', 'title': 'Added to queue', 'description': '**``Brazilian Phonk 2024 - Best Brazilian Phonk Songs 2024-2025 (Top Phonk Music 2024 Brazil)``** added to queue by None', 'content_scan_version': 0, 'color': 10938130}], 'edited_timestamp': None, 'content': '', 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'style': 3, 'label': 'return', 'id': 2, 'emoji': {'name': 'return_button', 'id': '1303816930402238546'}, 'custom_id': '50c6c27532da08b70c78ae0b684f61ab'}, {'type': 2, 'style': 4, 'label': 'stop', 'id': 3, 'emoji': {'name': 'stop_button', 'id': '1303776558833467392'}, 'custom_id': 'bb9d47dbcf7902324dcc231320437a12'}, {'type': 2, 'style': 3, 'label': 'pause', 'id': 4, 'emoji': {'name': 'pause_button', 'id': '1303776999864799313'}, 'custom_id': '48e2b502e4186e3392dfa6a591912c22'}, {'type': 2, 'style': 3, 'label': 'skip', 'id': 5, 'emoji': {'name': 'skip_button', 'id': '1303784286603972679'}, 'custom_id': '98dc5183fba2c91a73a3f4edabbe7cb9'}, {'type': 2, 'style': 1, 'label': 'DJ mode', 'id': 6, 'emoji': {'name': 'dj_button', 'id': '1303814947242770436'}, 'custom_id': '71187c0595dc54c330ce13eac833e625'}]}], 'channel_id': '1279049561280872511', 'author': {'username': 'sky', 'public_flags': 0, 'id': '1252996765557194822', 'global_name': None, 'discriminator': '0164', 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'c17e5c6d99e029cf81f86037d29e38c9'}, 'attachments': []}, 'member': {'user': {'username': 'locxisz', 'public_flags': 4194304, 'id': '978320542195138660', 'global_name': 'ₗₒcₓᵢₛz', 'discriminator': '0', 'clan': None, 'avatar_decoration_data': None, 'avatar': 'feaf81cb9f375da790cf41c8c37ed527'}, 'unusual_dm_activity_until': None, 'roles': ['1282262866715476041', '1287363671051210785'], 'premium_since': None, 'permissions': '2251799813685247', 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-08-30T12:06:19.030000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'locale': 'fr', 'id': '1303821445079502849', 'guild_locale': 'en-US', 'guild_id': '1279049561280872508', 'guild': {'locale': 'en-US', 'id': '1279049561280872508', 'features': []}, 'entitlements': [], 'entitlement_sku_ids': [], 'data': {'custom_id': '50c6c27532da08b70c78ae0b684f61ab', 'component_type': 2}, 'context': 0, 'channel_id': '1279049561280872511', 'channel': {'type': 0, 'topic': None, 'theme_color': None, 'rate_limit_per_user': 0, 'position': 0, 'permissions': '2251799813685247', 'parent_id': '1279049561280872509', 'nsfw': False, 'name': 'général', 'last_message_id': '1303821367312908393', 'id': '1279049561280872511', 'icon_emoji': {'name': '👋', 'id': None}, 'guild_id': '1279049561280872508', 'flags': 0}, 'authorizing_integration_owners': {'0': '1279049561280872508'}, 'application_id': '1252996765557194822', 'app_permissions': '2251799813685247'}}
[2024-11-06 21:40:56] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-11-06 21:40:56] [DEBUG   ] discord.client: Dispatching event interaction
[2024-11-06 21:40:56] [DEBUG   ] discord.client: Dispatching event wavelink_player_update
[2024-11-06 21:40:56] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 24, 'op': 0, 'd': {'webhook_id': '1252996765557194822', 'type': 19, 'tts': False, 'timestamp': '2024-11-06T20:40:56.609000+00:00', 'position': 0, 'pinned': False, 'nonce': '1303821443070427136', 'message_reference': {'type': 0, 'message_id': '1303821367312908393', 'guild_id': '1279049561280872508', 'channel_id': '1279049561280872511'}, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'interaction_metadata': {'user': {'username': 'locxisz', 'public_flags': 4194304, 'id': '978320542195138660', 'global_name': 'ₗₒcₓᵢₛz', 'discriminator': '0', 'clan': None, 'avatar_decoration_data': None, 'avatar': 'feaf81cb9f375da790cf41c8c37ed527'}, 'type': 3, 'interacted_message_id': '1303821367312908393', 'id': '1303821445079502849', 'authorizing_integration_owners': {'0': '1279049561280872508'}}, 'id': '1303821446216290315', 'flags': 64, 'embeds': [], 'edited_timestamp': None, 'content': 'Returned', 'components': [], 'channel_id': '1279049561280872511', 'author': {'username': 'sky', 'public_flags': 0, 'id': '1252996765557194822', 'global_name': None, 'discriminator': '0164', 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'c17e5c6d99e029cf81f86037d29e38c9'}, 'attachments': [], 'application_id': '1252996765557194822'}}
[2024-11-06 21:40:56] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-11-06 21:40:56] [DEBUG   ] discord.client: Dispatching event message
[2024-11-06 21:40:56] [DEBUG   ] discord.webhook.async_: Webhook ID 1303821445079502849 with POST https://discord.com/api/v10/interactions/1303821445079502849/aW50ZXJhY3Rpb246MTMwMzgyMTQ0NTA3OTUwMjg0OTpTSGplV3FwQVdlYjdrNUJxNlRSMUIxcUJvdUdaYk5XRG9GbXlsUTJRQjRvRnRxbm9xb0lnc1BPTlh3WFZJWkdBQ3dCdGZsb09NVWdPaXVqZng3SU1DemFHV0tPcFdzV2ZNeEVRQTlkeDQ0RVExWXFUbEdFcUhuTGZVYTRkZFUySw/callback has returned status code 204
[2024-11-06 21:40:57] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'INTERACTION_CREATE', 's': 25, 'op': 0, 'd': {'version': 1, 'type': 3, 'token': 'aW50ZXJhY3Rpb246MTMwMzgyMTQ1MjQ4NjYzOTc5NjpCb1Rmd1JaandjclVSUHd1MFVjT2YwS3d0bzdLdDM0cDBLdlBsTU8wS2FsS0hDYnhUN25hRjB2V0pSVlRiZ0czblo1Qnkyc1p0bDRsaUR1aFJYdUhJbEZYcjA5UVl4dmVSenRCdTBCRUVnSUdPTTk5dWJsZkxEVEI5WTl2MThSeA', 'message': {'type': 0, 'tts': False, 'timestamp': '2024-11-06T20:40:37.797000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1303821367312908393', 'flags': 0, 'embeds': [{'type': 'rich', 'title': 'Added to queue', 'description': '**``Brazilian Phonk 2024 - Best Brazilian Phonk Songs 2024-2025 (Top Phonk Music 2024 Brazil)``** added to queue by None', 'content_scan_version': 0, 'color': 10938130}], 'edited_timestamp': None, 'content': '', 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'style': 3, 'label': 'return', 'id': 2, 'emoji': {'name': 'return_button', 'id': '1303816930402238546'}, 'custom_id': '50c6c27532da08b70c78ae0b684f61ab'}, {'type': 2, 'style': 4, 'label': 'stop', 'id': 3, 'emoji': {'name': 'stop_button', 'id': '1303776558833467392'}, 'custom_id': 'bb9d47dbcf7902324dcc231320437a12'}, {'type': 2, 'style': 3, 'label': 'pause', 'id': 4, 'emoji': {'name': 'pause_button', 'id': '1303776999864799313'}, 'custom_id': '48e2b502e4186e3392dfa6a591912c22'}, {'type': 2, 'style': 3, 'label': 'skip', 'id': 5, 'emoji': {'name': 'skip_button', 'id': '1303784286603972679'}, 'custom_id': '98dc5183fba2c91a73a3f4edabbe7cb9'}, {'type': 2, 'style': 1, 'label': 'DJ mode', 'id': 6, 'emoji': {'name': 'dj_button', 'id': '1303814947242770436'}, 'custom_id': '71187c0595dc54c330ce13eac833e625'}]}], 'channel_id': '1279049561280872511', 'author': {'username': 'sky', 'public_flags': 0, 'id': '1252996765557194822', 'global_name': None, 'discriminator': '0164', 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'c17e5c6d99e029cf81f86037d29e38c9'}, 'attachments': []}, 'member': {'user': {'username': 'locxisz', 'public_flags': 4194304, 'id': '978320542195138660', 'global_name': 'ₗₒcₓᵢₛz', 'discriminator': '0', 'clan': None, 'avatar_decoration_data': None, 'avatar': 'feaf81cb9f375da790cf41c8c37ed527'}, 'unusual_dm_activity_until': None, 'roles': ['1282262866715476041', '1287363671051210785'], 'premium_since': None, 'permissions': '2251799813685247', 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-08-30T12:06:19.030000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'locale': 'fr', 'id': '1303821452486639796', 'guild_locale': 'en-US', 'guild_id': '1279049561280872508', 'guild': {'locale': 'en-US', 'id': '1279049561280872508', 'features': []}, 'entitlements': [], 'entitlement_sku_ids': [], 'data': {'custom_id': '50c6c27532da08b70c78ae0b684f61ab', 'component_type': 2}, 'context': 0, 'channel_id': '1279049561280872511', 'channel': {'type': 0, 'topic': None, 'theme_color': None, 'rate_limit_per_user': 0, 'position': 0, 'permissions': '2251799813685247', 'parent_id': '1279049561280872509', 'nsfw': False, 'name': 'général', 'last_message_id': '1303821367312908393', 'id': '1279049561280872511', 'icon_emoji': {'name': '👋', 'id': None}, 'guild_id': '1279049561280872508', 'flags': 0}, 'authorizing_integration_owners': {'0': '1279049561280872508'}, 'application_id': '1252996765557194822', 'app_permissions': '2251799813685247'}}
[2024-11-06 21:40:57] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-11-06 21:40:57] [DEBUG   ] discord.client: Dispatching event interaction
[2024-11-06 21:40:57] [DEBUG   ] discord.client: Dispatching event wavelink_player_update
[2024-11-06 21:40:58] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 26, 'op': 0, 'd': {'webhook_id': '1252996765557194822', 'type': 19, 'tts': False, 'timestamp': '2024-11-06T20:40:58.345000+00:00', 'position': 0, 'pinned': False, 'nonce': '1303821449798090752', 'message_reference': {'type': 0, 'message_id': '1303821367312908393', 'guild_id': '1279049561280872508', 'channel_id': '1279049561280872511'}, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'interaction_metadata': {'user': {'username': 'locxisz', 'public_flags': 4194304, 'id': '978320542195138660', 'global_name': 'ₗₒcₓᵢₛz', 'discriminator': '0', 'clan': None, 'avatar_decoration_data': None, 'avatar': 'feaf81cb9f375da790cf41c8c37ed527'}, 'type': 3, 'interacted_message_id': '1303821367312908393', 'id': '1303821452486639796', 'authorizing_integration_owners': {'0': '1279049561280872508'}}, 'id': '1303821453497466991', 'flags': 64, 'embeds': [], 'edited_timestamp': None, 'content': 'Returned', 'components': [], 'channel_id': '1279049561280872511', 'author': {'username': 'sky', 'public_flags': 0, 'id': '1252996765557194822', 'global_name': None, 'discriminator': '0164', 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'c17e5c6d99e029cf81f86037d29e38c9'}, 'attachments': [], 'application_id': '1252996765557194822'}}
[2024-11-06 21:40:58] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-11-06 21:40:58] [DEBUG   ] discord.client: Dispatching event message
[2024-11-06 21:40:58] [DEBUG   ] discord.webhook.async_: Webhook ID 1303821452486639796 with POST https://discord.com/api/v10/interactions/1303821452486639796/aW50ZXJhY3Rpb246MTMwMzgyMTQ1MjQ4NjYzOTc5NjpCb1Rmd1JaandjclVSUHd1MFVjT2YwS3d0bzdLdDM0cDBLdlBsTU8wS2FsS0hDYnhUN25hRjB2V0pSVlRiZ0czblo1Qnkyc1p0bDRsaUR1aFJYdUhJbEZYcjA5UVl4dmVSenRCdTBCRUVnSUdPTTk5dWJsZkxEVEI5WTl2MThSeA/callback has returned status code 204
[2024-11-06 21:40:59] [DEBUG   ] discord.client: Dispatching event wavelink_player_update
[2024-11-06 21:41:00] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'INTERACTION_CREATE', 's': 27, 'op': 0, 'd': {'version': 1, 'type': 3, 'token': 'aW50ZXJhY3Rpb246MTMwMzgyMTQ2NDQ3ODI4NTk0NTpuN2d4OUJMRWU1VTJWcHJEYklYeW1kd3ZLbjRleWV0YVBYZXpNT3Y1MVg5RHB3ekVNRVhNNEZIZ3lpaUpoNThUT040Y2lyTVpzSVF6ek5xQVF1T3RrVnFWbGVNYTJobHVLeUxodFRuaTRZMkl0TGxYQmtMaVlQYjlQV2NseE1zOQ', 'message': {'type': 0, 'tts': False, 'timestamp': '2024-11-06T20:40:37.797000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1303821367312908393', 'flags': 0, 'embeds': [{'type': 'rich', 'title': 'Added to queue', 'description': '**``Brazilian Phonk 2024 - Best Brazilian Phonk Songs 2024-2025 (Top Phonk Music 2024 Brazil)``** added to queue by None', 'content_scan_version': 0, 'color': 10938130}], 'edited_timestamp': None, 'content': '', 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'style': 3, 'label': 'return', 'id': 2, 'emoji': {'name': 'return_button', 'id': '1303816930402238546'}, 'custom_id': '50c6c27532da08b70c78ae0b684f61ab'}, {'type': 2, 'style': 4, 'label': 'stop', 'id': 3, 'emoji': {'name': 'stop_button', 'id': '1303776558833467392'}, 'custom_id': 'bb9d47dbcf7902324dcc231320437a12'}, {'type': 2, 'style': 3, 'label': 'pause', 'id': 4, 'emoji': {'name': 'pause_button', 'id': '1303776999864799313'}, 'custom_id': '48e2b502e4186e3392dfa6a591912c22'}, {'type': 2, 'style': 3, 'label': 'skip', 'id': 5, 'emoji': {'name': 'skip_button', 'id': '1303784286603972679'}, 'custom_id': '98dc5183fba2c91a73a3f4edabbe7cb9'}, {'type': 2, 'style': 1, 'label': 'DJ mode', 'id': 6, 'emoji': {'name': 'dj_button', 'id': '1303814947242770436'}, 'custom_id': '71187c0595dc54c330ce13eac833e625'}]}], 'channel_id': '1279049561280872511', 'author': {'username': 'sky', 'public_flags': 0, 'id': '1252996765557194822', 'global_name': None, 'discriminator': '0164', 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'c17e5c6d99e029cf81f86037d29e38c9'}, 'attachments': []}, 'member': {'user': {'username': 'locxisz', 'public_flags': 4194304, 'id': '978320542195138660', 'global_name': 'ₗₒcₓᵢₛz', 'discriminator': '0', 'clan': None, 'avatar_decoration_data': None, 'avatar': 'feaf81cb9f375da790cf41c8c37ed527'}, 'unusual_dm_activity_until': None, 'roles': ['1282262866715476041', '1287363671051210785'], 'premium_since': None, 'permissions': '2251799813685247', 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-08-30T12:06:19.030000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'locale': 'fr', 'id': '1303821464478285945', 'guild_locale': 'en-US', 'guild_id': '1279049561280872508', 'guild': {'locale': 'en-US', 'id': '1279049561280872508', 'features': []}, 'entitlements': [], 'entitlement_sku_ids': [], 'data': {'custom_id': '98dc5183fba2c91a73a3f4edabbe7cb9', 'component_type': 2}, 'context': 0, 'channel_id': '1279049561280872511', 'channel': {'type': 0, 'topic': None, 'theme_color': None, 'rate_limit_per_user': 0, 'position': 0, 'permissions': '2251799813685247', 'parent_id': '1279049561280872509', 'nsfw': False, 'name': 'général', 'last_message_id': '1303821367312908393', 'id': '1279049561280872511', 'icon_emoji': {'name': '👋', 'id': None}, 'guild_id': '1279049561280872508', 'flags': 0}, 'authorizing_integration_owners': {'0': '1279049561280872508'}, 'application_id': '1252996765557194822', 'app_permissions': '2251799813685247'}}
